1.008064000000000249e+01 9.264599999999999502e-01
1.033265600000000362e+01 9.485599999999999588e-01
1.058467200000000297e+01 9.660100000000000353e-01
1.083668799999999877e+01 9.693699999999999539e-01
1.108870399999999989e+01 9.259800000000000253e-01
1.134071999999999925e+01 9.361800000000000122e-01
1.159273600000000037e+01 9.723500000000000476e-01
1.184475200000000150e+01 9.970099999999999518e-01
1.209676799999999908e+01 9.888700000000000268e-01
1.234878400000000020e+01 9.805899999999999617e-01
1.260080000000000133e+01 9.778799999999999715e-01
1.285281600000000068e+01 9.606700000000000239e-01
1.310483200000000004e+01 9.469400000000000039e-01
1.335684800000000116e+01 9.422000000000000375e-01
1.360886400000000229e+01 9.263900000000000468e-01
1.386088000000000164e+01 9.160899999999999599e-01
1.411289600000000277e+01 8.964600000000000346e-01
1.436491200000000035e+01 8.743800000000000461e-01
1.461692800000000148e+01 8.602300000000000502e-01
1.486894400000000083e+01 8.477900000000000436e-01
1.512096000000000018e+01 8.339699999999999891e-01
1.537297599999999953e+01 8.170500000000000540e-01
1.562499200000000066e+01 8.053900000000000503e-01
1.587700800000000001e+01 7.996299999999999519e-01
1.612902400000000114e+01 7.899300000000000210e-01
1.638104000000000227e+01 7.783700000000000063e-01
1.663305600000000695e+01 7.737600000000000033e-01
1.688507200000000097e+01 7.711400000000000476e-01
1.713708800000000565e+01 7.655199999999999783e-01
1.738910399999999967e+01 7.621099999999999541e-01
1.764112000000000080e+01 7.678800000000000070e-01
1.789313600000000193e+01 7.760200000000000431e-01
1.814515200000000306e+01 7.810000000000000275e-01
1.839716800000000063e+01 7.876900000000000013e-01
1.864918400000000176e+01 7.966199999999999948e-01
1.890120000000000289e+01 8.041700000000000514e-01
1.915321600000000046e+01 8.079899999999999860e-01
1.940523200000000159e+01 8.153299999999999992e-01
1.965724800000000272e+01 8.262000000000000455e-01
1.990926399999999674e+01 8.380900000000000016e-01
1.991171200000000141e+01 8.485300000000000065e-01
2.003853799999999907e+01 8.480900000000000105e-01
2.016128000000000497e+01 8.534100000000000019e-01
2.016536400000000739e+01 8.540699999999999958e-01
2.029218999999999795e+01 8.620100000000000540e-01
2.041901599999999561e+01 8.715100000000000069e-01
2.054584200000000038e+01 8.770000000000000018e-01
2.067266799999999805e+01 8.867300000000000182e-01
2.079949400000000637e+01 8.952299999999999702e-01
2.092632000000000048e+01 9.020799999999999930e-01
2.105314600000000169e+01 9.069000000000000394e-01
