5.004080000000000084e+00 6.521400000000000530e-01
5.055142000000000024e+00 6.462200000000000166e-01
5.106203999999999077e+00 6.499599999999999822e-01
5.157265999999999018e+00 6.645799999999999486e-01
5.208327999999998958e+00 6.637600000000000167e-01
5.259389999999999787e+00 6.444299999999999473e-01
5.310451999999999728e+00 6.317800000000000082e-01
5.361513999999999669e+00 6.461599999999999566e-01
5.412576000000000498e+00 6.646499999999999631e-01
5.463637999999999550e+00 6.734999999999999876e-01
5.514700000000000379e+00 6.713900000000000423e-01
5.565762000000000320e+00 6.577199999999999713e-01
5.616823999999999373e+00 6.462400000000000366e-01
5.667886000000001090e+00 6.506899999999999906e-01
5.718948000000001031e+00 6.587100000000000177e-01
5.770009999999999195e+00 6.635799999999999477e-01
5.821071999999999136e+00 6.629899999999999682e-01
5.872133999999999965e+00 6.566400000000000015e-01
5.923195999999999906e+00 6.525199999999999889e-01
5.974257999999999846e+00 6.604499999999999815e-01
6.025320000000001563e+00 6.640399999999999636e-01
6.076382000000001504e+00 6.656100000000000350e-01
6.127444000000000557e+00 6.749800000000000244e-01
6.178505999999999609e+00 6.799199999999999688e-01
6.229568000000001327e+00 6.799199999999999688e-01
6.280629999999999491e+00 6.835499999999999909e-01
6.331692000000000320e+00 6.862200000000000522e-01
6.382754000000000261e+00 6.803700000000000303e-01
6.433816000000000201e+00 6.886700000000000044e-01
6.484877999999999254e+00 6.953099999999999836e-01
6.535940000000000083e+00 6.955599999999999561e-01
6.587002000000000024e+00 6.988600000000000367e-01
6.638063999999999076e+00 7.030800000000000383e-01
6.689125999999999017e+00 7.102800000000000225e-01
6.740187999999998958e+00 7.198900000000000299e-01
6.791250000000000675e+00 7.230999999999999650e-01
6.842311999999999728e+00 7.200800000000000534e-01
6.893373999999999668e+00 7.257799999999999807e-01
6.944436000000001386e+00 7.312899999999999956e-01
6.995497999999999550e+00 7.317700000000000315e-01
7.046559999999999491e+00 7.359599999999999476e-01
7.097622000000000320e+00 7.423399999999999999e-01
7.148684000000001149e+00 7.491299999999999626e-01
7.199746000000001089e+00 7.532100000000000461e-01
7.250808000000001030e+00 7.552600000000000424e-01
7.301870000000000971e+00 7.592499999999999805e-01
7.352932000000000912e+00 7.664299999999999446e-01
7.403994000000000852e+00 7.700399999999999467e-01
7.455056000000000793e+00 7.723900000000000210e-01
7.506118000000000734e+00 7.798399999999999777e-01
7.557180000000000675e+00 7.875600000000000378e-01
7.608242000000002392e+00 7.932200000000000362e-01
7.659304000000000556e+00 7.990500000000000380e-01
7.710366000000001385e+00 8.059500000000000552e-01
7.761428000000001326e+00 8.129199999999999759e-01
7.812489999999999490e+00 8.173599999999999755e-01
7.863551999999999431e+00 8.222199999999999509e-01
7.914613999999999372e+00 8.298799999999999510e-01
7.965676000000001089e+00 8.342699999999999561e-01
8.016738000000000142e+00 8.393899999999999695e-01
8.067800000000000082e+00 8.436700000000000310e-01
8.118862000000000023e+00 8.474800000000000111e-01
8.169923999999999964e+00 8.532600000000000184e-01
8.220985999999999905e+00 8.596500000000000252e-01
8.272047999999999845e+00 8.661900000000000155e-01
8.323110000000001563e+00 8.704800000000000315e-01
8.374172000000001503e+00 8.765100000000000113e-01
8.425233999999999668e+00 8.820599999999999552e-01
8.476296000000001385e+00 8.881900000000000350e-01
8.527357999999999549e+00 8.953999999999999737e-01
8.578420000000001266e+00 9.006499999999999506e-01
8.629481999999999431e+00 9.062099999999999600e-01
8.680544000000001148e+00 9.091200000000000392e-01
8.731605999999999312e+00 9.121899999999999453e-01
8.782667999999999253e+00 9.189800000000000191e-01
8.833730000000000970e+00 9.234499999999999931e-01
8.884792000000000911e+00 9.287499999999999645e-01
8.935854000000000852e+00 9.348600000000000243e-01
8.986916000000000793e+00 9.373899999999999455e-01
9.037978000000000733e+00 9.403299999999999992e-01
9.089040000000000674e+00 9.457900000000000196e-01
9.140102000000000615e+00 9.491800000000000237e-01
9.191163999999998779e+00 9.499999999999999556e-01
9.242226000000002273e+00 9.541300000000000336e-01
9.293288000000002214e+00 9.616400000000000503e-01
9.344350000000000378e+00 9.659999999999999698e-01
9.395412000000000319e+00 9.670699999999999852e-01
9.446474000000000260e+00 9.678299999999999681e-01
9.497536000000000200e+00 9.704500000000000348e-01
9.548598000000001917e+00 9.726700000000000346e-01
9.599660000000001858e+00 9.741100000000000314e-01
9.650722000000000023e+00 9.749799999999999578e-01
9.701783999999999963e+00 9.764300000000000201e-01
9.752845999999999904e+00 9.784699999999999509e-01
9.803907999999998069e+00 9.801100000000000367e-01
9.854970000000003338e+00 9.804199999999999582e-01
9.906031999999999726e+00 9.825300000000000145e-01
9.957094000000003220e+00 9.849099999999999522e-01
1.000815600000000138e+01 9.846399999999999597e-01
1.005921800000000133e+01 9.845000000000000417e-01
1.011028000000000127e+01 9.855000000000000426e-01
1.016134200000000298e+01 9.878599999999999604e-01
1.021240400000000115e+01 9.883999999999999453e-01
1.026346600000000109e+01 9.868999999999999995e-01
1.031452799999999925e+01 9.850799999999999557e-01
1.036559000000000097e+01 9.822400000000000020e-01
1.041665200000000091e+01 9.800999999999999712e-01
1.046771400000000085e+01 9.787599999999999634e-01
1.051877600000000079e+01 9.771900000000000031e-01
1.056983800000000073e+01 9.762699999999999712e-01
1.062090000000000067e+01 9.745099999999999874e-01
1.067196200000000061e+01 9.727500000000000036e-01
1.072302400000000056e+01 9.715399999999999592e-01
1.077408600000000227e+01 9.691899999999999959e-01
1.082514800000000221e+01 9.652300000000000324e-01
1.087621000000000215e+01 9.633099999999999996e-01
1.092727200000000209e+01 9.620900000000000007e-01
1.097833400000000026e+01 9.576599999999999557e-01
1.102939600000000020e+01 9.512500000000000400e-01
1.108045800000000014e+01 9.477799999999999558e-01
1.113152000000000008e+01 9.476799999999999669e-01
1.118258199999999825e+01 9.462500000000000355e-01
1.123364400000000174e+01 9.416600000000000525e-01
1.128470599999999813e+01 9.389899999999999913e-01
1.133576800000000162e+01 9.351099999999999968e-01
1.138682999999999979e+01 9.285700000000000065e-01
1.143789199999999973e+01 9.242899999999999450e-01
1.148895399999999967e+01 9.217899999999999983e-01
1.154001600000000138e+01 9.213799999999999768e-01
1.159107799999999955e+01 9.200199999999999489e-01
1.164213999999999949e+01 9.144600000000000506e-01
1.169320199999999765e+01 9.084600000000000453e-01
1.174426400000000292e+01 9.047399999999999887e-01
1.179532600000000109e+01 9.016399999999999970e-01
1.184638800000000103e+01 8.985999999999999543e-01
1.189744999999999919e+01 8.939700000000000424e-01
1.194851199999999913e+01 8.911000000000000032e-01
1.199957399999999907e+01 8.888200000000000545e-01
1.205063600000000257e+01 8.841599999999999460e-01
1.210169799999999896e+01 8.807800000000000074e-01
1.215275999999999890e+01 8.759099999999999664e-01
1.220382199999999706e+01 8.701600000000000446e-01
1.225488399999999700e+01 8.679900000000000393e-01
1.230594599999999872e+01 8.654300000000000326e-01
1.235700800000000044e+01 8.630600000000000493e-01
1.240807000000000038e+01 8.609499999999999931e-01
1.245913200000000032e+01 8.573499999999999455e-01
1.251019399999999848e+01 8.544899999999999718e-01
1.256125599999999842e+01 8.514899999999999691e-01
1.261231800000000192e+01 8.471499999999999586e-01
1.266338000000000186e+01 8.436299999999999910e-01
1.271444200000000180e+01 8.403000000000000469e-01
1.276550399999999996e+01 8.369699999999999918e-01
1.281656599999999990e+01 8.339800000000000546e-01
1.286762799999999807e+01 8.309299999999999464e-01
1.291868999999999978e+01 8.283099999999999907e-01
1.296975199999999795e+01 8.256299999999999750e-01
1.302081400000000144e+01 8.224799999999999889e-01
1.307187600000000138e+01 8.192000000000000393e-01
1.312293800000000132e+01 8.162599999999999856e-01
1.317400000000000126e+01 8.141699999999999493e-01
1.322506200000000121e+01 8.125599999999999490e-01
1.327612400000000115e+01 8.105200000000000182e-01
1.332718600000000109e+01 8.088800000000000434e-01
1.337824800000000103e+01 8.066499999999999782e-01
1.342931000000000274e+01 8.052300000000000013e-01
1.348037200000000091e+01 8.044999999999999929e-01
1.353143400000000085e+01 8.020800000000000152e-01
1.358249599999999901e+01 7.990099999999999980e-01
1.363355799999999896e+01 7.970099999999999962e-01
1.368461999999999890e+01 7.958300000000000374e-01
1.373568200000000061e+01 7.950800000000000090e-01
1.378674400000000055e+01 7.943099999999999605e-01
1.383780600000000049e+01 7.941300000000000026e-01
1.388886799999999866e+01 7.939800000000000191e-01
1.393992999999999860e+01 7.929599999999999982e-01
1.399099200000000032e+01 7.910399999999999654e-01
1.404205400000000203e+01 7.902599999999999625e-01
1.409311600000000020e+01 7.889800000000000146e-01
1.414417800000000014e+01 7.889800000000000146e-01
1.419524000000000008e+01 7.897999999999999465e-01
1.424630200000000002e+01 7.907199999999999784e-01
1.429736399999999996e+01 7.921500000000000208e-01
1.434842600000000168e+01 7.921200000000000463e-01
1.439948799999999807e+01 7.910899999999999599e-01
1.445055000000000156e+01 7.899300000000000210e-01
1.450161199999999972e+01 7.892900000000000471e-01
1.455267399999999967e+01 7.904200000000000115e-01
1.460373600000000138e+01 7.938800000000000301e-01
1.465479800000000132e+01 7.955999999999999739e-01
1.470585999999999949e+01 7.956199999999999939e-01
1.475692200000000298e+01 7.963400000000000478e-01
1.480798399999999937e+01 7.980899999999999661e-01
1.485904600000000286e+01 7.986199999999999966e-01
1.491010800000000103e+01 7.988199999999999745e-01
1.496117000000000274e+01 8.002700000000000369e-01
1.501223200000000091e+01 8.021800000000000042e-01
1.506329399999999907e+01 8.035900000000000265e-01
1.511435600000000257e+01 8.049399999999999888e-01
1.516541800000000073e+01 8.061000000000000387e-01
1.521648000000000245e+01 8.078400000000000025e-01
1.526754200000000061e+01 8.095900000000000318e-01
1.531860399999999878e+01 8.109100000000000197e-01
1.536966599999999694e+01 8.125099999999999545e-01
1.542072800000000221e+01 8.146099999999999453e-01
1.547179000000000038e+01 8.168400000000000105e-01
1.552285200000000209e+01 8.194700000000000317e-01
1.557391400000000026e+01 8.218800000000000550e-01
1.562497600000000197e+01 8.246099999999999541e-01
1.567603800000000014e+01 8.276999999999999913e-01
1.572709999999999830e+01 8.299600000000000311e-01
1.577816200000000002e+01 8.329400000000000137e-01
1.582922399999999818e+01 8.358700000000000019e-01
1.588028599999999990e+01 8.379100000000000437e-01
1.593134799999999984e+01 8.401499999999999524e-01
1.598241000000000156e+01 8.428499999999999881e-01
1.603347200000000328e+01 8.460499999999999687e-01
1.608453400000000144e+01 8.495200000000000529e-01
1.613559599999999961e+01 8.525199999999999445e-01
1.618665800000000132e+01 8.554599999999999982e-01
1.623772000000000304e+01 8.583600000000000119e-01
1.628878200000000476e+01 8.618000000000000105e-01
1.633984400000000292e+01 8.655699999999999505e-01
