5.02558	0.89469
5.076343	0.89703
5.127106	0.898
5.177869	0.91075
5.228632	0.92931
5.279395	0.93072
5.330158	0.9375
5.380921	0.95627
5.431684	0.9617
5.482447	0.96884
5.53321	0.9782
5.583973	0.97444
5.634736	0.9604
5.685499	0.96217
5.736262	0.9717
5.787025	0.9737
5.837788	0.97249
5.888551	0.97328
5.939314	0.97686
5.990077	0.97012
6.04084	0.96127
6.091603	0.95805
6.142366	0.95
6.193129	0.95109
6.243892	0.96091
6.294655	0.95068
6.345418	0.9497
6.396181	0.96137
6.446944	0.964
6.497707	0.95703
6.54847	0.95817
6.599233	0.96245
6.649996	0.948
6.700759	0.92731
6.751522	0.92105
6.802285	0.9177
6.853048	0.90127
6.903811	0.88982
6.954574	0.89602
7.005337	0.9021
7.0561	0.89714
7.106863	0.88676
7.157626	0.88346
7.208389	0.87967
7.259152	0.87012
7.309915	0.86819
7.360678	0.86064
7.411441	0.84593
7.462204	0.84085
7.512967	0.83701
7.56373	0.82936
7.614493	0.82336
7.665256	0.82302
7.716019	0.82957
7.766782	0.83027
7.817545	0.8272
7.868308	0.8264
7.919071	0.82337
7.969834	0.8113
8.020597	0.79885
8.07136	0.79145
8.122123	0.78499
8.172886	0.78032
8.223649	0.77962
8.274412	0.78931
8.325175	0.78855
8.375938	0.78617
8.426701	0.79039
8.477464	0.79378
8.528227	0.79495
8.57899	0.79246
8.629753	0.78753
8.680516	0.78774
8.731279	0.78836
8.782042	0.7791
8.832805	0.77318
8.883568	0.77494
8.934331	0.77734
8.985094	0.77914
9.035857	0.78474
9.08662	0.79043
9.137383	0.79748
9.188146	0.80496
9.238909	0.80758
9.289672	0.81128
9.340435	0.81613
9.391198	0.8186
9.441961	0.82099
9.492724	0.82196
9.543487	0.82238
9.59425	0.82236
9.645013	0.82434
9.695776	0.82727
9.746539	0.83514
9.797302	0.84643
9.848065	0.85548
9.898828	0.8607
9.949591	0.86344
10.000354	0.8672
10.051117	0.86902
10.10188	0.8726
10.152643	0.87725
10.203406	0.88122
10.254169	0.88999
10.304932	0.89865
10.355695	0.907
10.406458	0.91197
10.457221	0.91799
10.507984	0.92423
10.558747	0.92806
10.60951	0.93617
10.660273	0.94107
10.711036	0.94412
10.761799	0.94508
10.812562	0.94423
10.863325	0.95094
10.914088	0.95851
10.964851	0.96258
11.015614	0.968
11.066377	0.97515
11.11714	0.98258
11.167903	0.98248
11.218666	0.98234
11.269429	0.98598
11.320192	0.98806
11.370955	0.99072
11.421718	0.9921
11.472481	0.98922
11.523244	0.98729
11.574007	0.99064
11.62477	0.99354
11.675533	0.9982
11.726296	0.99828
11.777059	0.99311
11.827822	0.98983
11.878585	0.98665
11.929348	0.9828
11.980111	0.97927
12.030874	0.97834
12.081637	0.97974
12.1324	0.98025
12.183163	0.98179
12.233926	0.98095
12.284689	0.97455
12.335452	0.97027
12.386215	0.96684
12.436978	0.9643
12.487741	0.9632
12.538504	0.96042
12.589267	0.95646
12.64003	0.94997
12.690793	0.94676
12.741556	0.94573
12.792319	0.94264
12.843082	0.94052
12.893845	0.93675
12.944608	0.93229
12.995371	0.93067
13.046134	0.9291
13.096897	0.92578
13.14766	0.92215
13.198423	0.91902
13.249186	0.9151
13.299949	0.91316
13.350712	0.91316
13.401475	0.91226
13.452238	0.91336
13.503001	0.91455
13.553764	0.91168
13.604527	0.9058
13.65529	0.90112
13.706053	0.89748
13.756816	0.89766
13.807579	0.90269
13.858342	0.90596
13.909105	0.90602
13.959868	0.90232
14.010631	0.89752
14.061394	0.89761
14.112157	0.90164
14.16292	0.90715
14.213683	0.90952
14.264446	0.91209
14.315209	0.9154
14.365972	0.91291
14.416735	0.9099
14.467498	0.90939
14.518261	0.91196
14.569024	0.91516
14.619787	0.91735
14.67055	0.92078
14.721313	0.92187
14.772076	0.92091
14.822839	0.92286
14.873602	0.92761
14.924365	0.93066
14.975128	0.9328
15.025891	0.93514
15.076654	0.9372
15.127417	0.94199
15.17818	0.94357
15.228943	0.94239
15.279706	0.94476
15.330469	0.94778
15.381232	0.95143
15.431995	0.9546
15.482758	0.95599
15.533521	0.9588
15.584284	0.96269
15.635047	0.9654
15.68581	0.9671
15.736573	0.96741
15.787336	0.96696
15.838099	0.96836
15.888862	0.97174
15.939625	0.97642
15.990388	0.97771
16.041151	0.97929
16.091914	0.98093
16.142677	0.97908
16.19344	0.97625
16.244203	0.97231
16.294966	0.97431
16.345729	0.97931
16.396492	0.98422
16.447255	0.98812
16.498018	0.98891
16.548781	0.98712
16.599544	0.98289
16.650307	0.97869
16.70107	0.97698
16.751833	0.98089
16.802596	0.98484
16.853359	0.98781
16.904122	0.98659
16.954885	0.97995
17.005648	0.97429
17.056411	0.97241
17.107174	0.97678
17.157937	0.98215
17.2087	0.98579
17.259463	0.98331
17.310226	0.97614
