100.2965149;0.076728
100.7787097;0.045447
101.2609045;-0.017015
101.7430992;-0.024393
102.225294;-0.041519
102.7074888;-0.135449
103.1896836;-0.230746
103.6718784;-0.2607
104.1540732;-0.252064
104.6362679;-0.233279
105.1184627;-0.192233
105.6006575;-0.126005
106.0828523;-0.060344
106.5650471;0.012242
107.0472419;0.095787
107.5294366;0.124714
108.0116314;0.067765
108.4938262;-0.006089
108.976021;-0.010555
109.4582158;0.003181
109.9404106;-0.076989
110.4226053;-0.148068
110.9048001;-0.060675
111.3869949;0.074836
111.8691897;0.087373
112.3513845;0.013802
112.8335793;-0.038807
113.315774;-0.065931
113.7979688;-0.056442
114.2801636;0.001744
114.7623584;0.035057
115.2445532;0.050917
115.726748;0.126215
116.2089427;0.203167
116.6911375;0.209199
117.1733323;0.19909
117.6555271;0.204186
118.1377219;0.207833
118.6199167;0.20766
119.1021114;0.164338
119.5843062;0.101526
120.066501;0.111749
120.5486958;0.154484
121.0308906;0.126608
121.5130854;0.049716
121.9952801;0.009975
122.4774749;0.043088
122.9596697;0.127756
123.4418645;0.200825
123.9240593;0.191952
124.4062541;0.122442
124.8884488;0.085686
125.3706436;0.097943
125.8528384;0.096417
126.3350332;0.066399
126.817228;0.056929
127.2994228;0.088421
127.7816175;0.118213
128.2638123;0.10369
128.7460071;0.077091
129.2282019;0.093819
129.7103967;0.12901
130.1925915;0.15136
130.6747862;0.15023
131.156981;0.105565
131.6391758;0.071816
132.1213706;0.087327
132.6035654;0.089186
133.0857602;0.059328
133.5679549;0.054129
134.0501497;0.080197
134.5323445;0.079481
135.0145393;0.033446
135.4967341;-0.021876
135.9789289;-0.045582
136.4611236;-0.019376
136.9433184;0.025044
137.4255132;0.057712
137.907708;0.084006
138.3899028;0.094269
138.8720975;0.068865
139.3542923;0.04039
139.8364871;0.048709
140.3186819;0.057387
140.8008767;0.039413
141.2830715;0.021009
141.7652662;0.011824
142.247461;0.010175
142.7296558;0.003117
143.2118506;-0.009659
143.6940454;0.007742
144.1762402;0.038257
144.6584349;0.025759
145.1406297;-0.022096
145.6228245;-0.05702
146.1050193;-0.044703
146.5872141;0.012528
147.0694089;0.054757
147.5516036;0.027517
148.0337984;-0.037004
148.5159932;-0.083192
148.998188;-0.09376
149.4803828;-0.05367
149.9625776;0.003482
150.4447723;0.005515
150.9269671;-0.031276
151.4091619;-0.055659
151.8913567;-0.07884
152.3735515;-0.091807
152.8557463;-0.053448
153.337941;0.007589
153.8201358;0.02089
154.3023306;-0.003334
154.7845254;0.001797
155.2667202;0.037583
155.748915;0.04183
156.2311097;0.010114
156.7133045;0.002771
157.1954993;0.028298
157.6776941;0.059842
158.1598889;0.101706
